time,src_computer,resolved_computer
97234,C14202,C612
97234,C14202,C625
97234,C6897,C5030
97235,C14202,C586
97235,C15445,C586
97235,C15445,C625
97236,C15445,C1685
97239,C6758,C5030
97241,C10951,C1707
97241,C13183,C1707
97241,C15445,C612
97243,C15160,C706
97249,C2492,C457
97255,C10925,C706
97257,C3380,C22841
97257,C608,C706
97259,C7298,C706
97261,C13539,C706
97262,C24436,C24436
97263,C26743,C26743
97265,C3380,C22841
97266,C1108,C706
97266,C2584,C586
97270,C657,C229
97279,C13948,C706
97280,C2472,C1710
97280,C436,C1707
97281,C436,C1707
97286,C5811,C5030
97288,C22724,C1685
97288,C22724,C1707
97290,C14619,C1707
97291,C14619,C1707
97292,C14619,C1707
97294,C14619,C1707
97295,C14619,C1707
97295,C14619,C467
97295,C14619,C586
97296,C14619,C529
97297,C14619,C612
97304,C2893,C586
97307,C2492,C457
97308,C9705,C5030
97310,C15767,C5030
97310,C2492,C457
97314,C11768,C1707
97315,C4559,C5030
97316,C11768,C1065
97317,C11768,C1707
97318,C11768,C1707
97318,C11768,C2109
97318,C11768,C586
97319,C11768,C1065
97319,C3380,C22841
97323,C10529,C5030
97325,C4731,C5030
97326,C3380,C22841
97338,C14619,C1065
97338,C15604,C706
97338,C2331,C457
97340,C14202,C2109
97342,C11142,C706
97346,C6037,C706
97347,C2331,C2109
97347,C2331,C467
97347,C2331,C528
97347,C2331,C529
97347,C2331,C586
97347,C2331,C612
97347,C2331,C625
97350,C2331,C1760
97350,C881,C706
97354,C18345,C359
97355,C19131,C1685
97361,C13519,C1685
97364,C11885,C1707
97364,C13519,C528
97364,C13519,C529
97364,C2320,C467
97365,C13667,C706
97366,C4616,C706
97367,C2331,C5030
97369,C14700,C5030
97370,C11768,C528
97370,C2492,C457
97370,C4254,C5030
97372,C15604,C5030
97372,C2331,C5030
97375,C2514,C1685
97375,C484,C706
97376,C2387,C2387
97376,C3198,C706
97381,C3380,C22841
97386,C2387,C5900
97387,C3380,C22841
97388,C2480,C5030
97392,C2514,C706
97396,C2331,C612
97401,C2493,C2436
97401,C3869,C3761
97414,C631,C5030
97416,C2331,C706
97424,C15480,C1707
97430,C2492,C457
97432,C25133,C1685
97432,C25133,C1707
97434,C13968,C706
97437,C366,C706
97437,C5353,C706
97443,C3380,C22841
97446,C1947,C1685
97448,C3380,C22841
97448,C3715,C1707
97451,C3715,C2109
97451,C3715,C528
97451,C3715,C529
97456,C13290,C5030
97459,C3715,C586
97460,C13638,C706
97463,C4291,C5030
97468,C11885,C231
97469,C12406,C1707
97471,C3484,C706
97471,C4215,C1685
97471,C4215,C5030
97473,C3629,C1707
97473,C3715,C1065
97474,C2459,C706
97477,C3694,C612
97488,C3869,C5030
97489,C10925,C5030
97490,C13023,C1685
97490,C13023,C1707
97490,C2492,C457
97491,C13948,C5030
97492,C23724,C1707
97498,C13968,C5030
97498,C64,C5030
97500,C13661,C1707
97502,C2492,C457
97503,C20101,C20101
97503,C9921,C5030
97504,C436,C5030
97504,C5323,C5030
97505,C3380,C22841
97507,C1796,C612
97509,C3380,C22841
97510,C2584,C706
97512,C15160,C5030
97513,C453,C5030
97515,C14521,C457
97516,C3044,C5030
97517,C24057,C1707
97522,C1423,C1707
97524,C9535,C2174
97537,C16088,C5030
97540,C15498,C1707
97540,C814,C1707
97542,C13638,C5030
97546,C9201,C9201
97547,C3198,C1707
97550,C2492,C457
97553,C15003,C1685
97563,C13431,C1685
97565,C2480,C1707
97565,C2798,C1685
97567,C3380,C22841
97568,C1750,C457
97570,C3380,C22841
97570,C6509,C96
97572,C15556,C706
97573,C3254,C1707
97573,C4377,C5030
97576,C4377,C1707
97579,C2769,C1950
97580,C14921,C14921
97580,C4291,C1944
97584,C1108,C586
97585,C2278,C706
97588,C14940,C1685
97589,C3906,C1707
97590,C15180,C1685
97595,C4581,C1707
97596,C1142,C706
97597,C3444,C706
97600,C2584,C529
97600,C7863,C1685
97604,C1750,C2109
97605,C3165,C529
97605,C3165,C706
97605,C8133,C457
97606,C8133,C1685
97607,C709,C1707
97610,C2492,C457
97610,C4233,C1685
97614,C768,C528
97615,C768,C528
97616,C5176,C706
97616,C768,C528
97618,C11885,C754
97620,C3715,C5030
97623,C3405,C1685
97624,C1800,C1685
97627,C14407,C5030
97627,C3440,C5030
97628,C18345,C18345
97629,C3380,C22841
97629,C64,C1707
97631,C315,C1707
97631,C3380,C22841
97632,C315,C1707
97633,C15626,C2651
97634,C14640,C706
97635,C1624,C5030
97638,C13457,C1685
97639,C768,C586
97642,C14818,C706
97646,C2320,C5136
97647,C14247,C1685
97651,C11004,C1685
97654,C3380,C2013
97656,C831,C5030
97660,C12841,C1707
97661,C3044,C1707
97662,C14477,C1685
97662,C6857,C1707
97664,C13717,C1685
97670,C2492,C457
97670,C806,C1685
97671,C3381,C1707
97672,C13898,C1685
97673,C3021,C706
97675,C9535,C5030
97677,C992,C5030
97678,C2584,C1707
97678,C3380,C2013
97684,C159,C359
97688,C13960,C1685
97690,C12766,C492
97691,C11346,C231
97691,C3380,C22841
97691,C354,C1707
97692,C3380,C22841
97697,C453,C1685
97700,C1006,C1685
97700,C14266,C1685
97701,C18345,C359
97702,C9696,C586
97703,C11658,C1685
97709,C10713,C5030
97710,C2626,C1685
97711,C14557,C5030
97712,C11161,C706
97714,C1645,C1707
97720,C7312,C706
97727,C22494,C397
97728,C15266,C706
97730,C15218,C1707
97730,C2492,C457
97733,C4643,C5720
97733,C4643,C585
97735,C2827,C5030
97739,C24595,C1707
97740,C24595,C1685
97741,C14053,C1707
97743,C13960,C706
97746,C2769,C144
97748,C1191,C1707
97753,C3380,C22841
97754,C3380,C22841
97755,C3380,C22841
97758,C7298,C15087
97759,C5358,C1685
97763,C5778,C1685
97764,C12393,C1685
97764,C5778,C1685
97770,C4131,C1685
97776,C1905,C1685
97781,C2769,C1707
97784,C1515,C706
97784,C902,C1685
97790,C2492,C457
97790,C3554,C612
97791,C13968,C1685
97791,C1506,C5030
97792,C12172,C1065
97793,C631,C706
97794,C12172,C457
97794,C12172,C528
97794,C12172,C529
97794,C12172,C586
97794,C12172,C612
97796,C12172,C2109
97796,C13898,C706
97797,C2159,C586
97799,C1754,C1707
97802,C2492,C457
97804,C1142,C1707
97807,C12360,C231
97807,C6336,C612
97808,C12177,C12177
97808,C1750,C706
97815,C3380,C22841
97816,C3380,C22841
97817,C3380,C22841
97820,C14247,C2174
97821,C14864,C1707
97823,C12172,C1685
97823,C2303,C5030
97828,C4988,C5030
97828,C4988,C528
97830,C15266,C1685
97830,C657,C1685
97832,C5774,C5030
97833,C15180,C706
97833,C366,C1685
97834,C16062,C1707
97835,C16062,C1685
97836,C14244,C5698
97842,C17225,C5782
97845,C421,C5030
97846,C25059,C1685
97846,C25059,C1707
97848,C1515,C1685
97850,C2492,C457
97853,C12172,C1685
97854,C22976,C1685
97855,C1420,C1685
97855,C22976,C1707
97856,C7863,C706
97860,C3122,C5030
97869,C13539,C5030
97872,C881,C5030
97875,C8147,C1707
97877,C3380,C22841
97878,C3380,C22841
97881,C14519,C1685
97882,C12707,C5030
97882,C14519,C1685
97883,C2640,C706
97885,C337,C1685
97885,C3484,C5030
97888,C1357,C1685
97889,C1357,C1685
97894,C768,C1685
97895,C15268,C1707
97896,C12841,C529
97896,C12841,C612
97898,C6367,C1685
97900,C1796,C1707
97901,C11885,C5030
97907,C9578,C1685
97910,C2492,C457
97914,C15007,C1707
97918,C2159,C5030
97918,C4616,C2436
97919,C3143,C1685
97919,C3990,C706
97920,C15767,C1707
97922,C14984,C1707
97927,C19517,C1685
97927,C19517,C1707
97927,C5811,C1685
97928,C14804,C706
97931,C6247,C1549
97932,C1936,C2079
97933,C6247,C612
97936,C10925,C1685
97936,C3380,C22841
97939,C14229,C1707
97939,C3380,C22841
97940,C3554,C586
97940,C3554,C612
97940,C3554,C706
97941,C2760,C1707
97948,C9521,C625
97949,C9521,C529
97950,C2320,C467
97951,C2769,C706
97952,C1936,C2079
97955,C9426,C231
97957,C7298,C5030
97959,C26743,C26743
97960,C15001,C1707
97970,C2492,C457
97978,C11885,C706
97981,C8431,C2109
97981,C8431,C457
97981,C8431,C467
97981,C8431,C528
97981,C8431,C529
97981,C8431,C612
97985,C4653,C5030
97988,C2626,C585
97989,C2626,C743
97990,C25022,C1685
97995,C274,C1707
97996,C14053,C1707
97996,C6758,C1707
97997,C3380,C22841
98001,C11142,C5030
98001,C2459,C5030
98001,C2533,C1707
98001,C3380,C22841
98001,C894,C706
98010,C15218,C706
98016,C14244,C15539
98016,C3381,C5030
98018,C13667,C5030
98018,C4722,C706
98021,C3380,C22841
98024,C2321,C5030
98025,C13638,C1707
98030,C2492,C457
98032,C2320,C467
98036,C10611,C10611
98038,C159,C706
98040,C15268,C359
98040,C1804,C706
98043,C992,C1685
98046,C2493,C706
98052,C9578,C1685
98055,C5638,C706
98057,C10611,C3953
98062,C1205,C5030
98063,C3380,C22841
98064,C1205,C586
98069,C1205,C5136
98069,C1205,C5588
98070,C1205,C22529
98070,C1205,C4222
98071,C1205,C5136
98071,C1205,C5640
98071,C3629,C1065
98072,C375,C1685
98076,C11161,C5030
98086,C1300,C5030
98088,C881,C1707
98090,C1748,C706
98090,C2492,C457
98091,C1420,C706
98095,C15268,C706
98098,C14066,C706
98099,C15403,C1685
98102,C2492,C457
98103,C14266,C706
98113,C5154,C706
98115,C15615,C1707
98116,C3030,C706
98118,C58,C706
98119,C3380,C22841
98124,C14870,C706
98124,C1506,C1707
98125,C1506,C1707
98125,C3380,C22841
98128,C2299,C706
98131,C1954,C5030
98134,C4581,C706
98135,C6335,C6335
98139,C3457,C5030
98146,C15180,C5030
98146,C4367,C706
98149,C2038,C529
98150,C2492,C457
98156,C2159,C706
98157,C2760,C5030
98158,C16070,C1685
98158,C9578,C5030
98159,C16070,C1685
98160,C14049,C706
98167,C13717,C231
98169,C421,C457
98170,C8388,C1685
98175,C18255,C1685
98180,C14053,C706
98180,C3380,C22841
98181,C15753,C706
98182,C15218,C2174
98183,C24839,C1685
98183,C24839,C1707
98184,C8388,C743
98187,C3380,C22841
98191,C4254,C706
98196,C274,C5030
98197,C14619,C1707
98199,C421,C457
98207,C855,C586
98209,C13898,C5030
98210,C2492,C457
98213,C2464,C706
98214,C15753,C5030
98216,C24436,C24436
98216,C253,C706
98218,C14994,C1707
98220,C11768,C1707
98225,C14818,C5030
98228,C11004,C706
98234,C14903,C5030
98236,C13960,C5030
98238,C337,C457
98240,C14903,C5136
98240,C14903,C5640
98241,C14903,C22529
98241,C14903,C4222
98241,C14903,C5136
98241,C14903,C5588
98241,C3380,C22841
98241,C4081,C706
98246,C14247,C1685
98246,C14266,C1685
98249,C3380,C22841
98250,C3122,C612
98253,C15268,C5030
98253,C15644,C706
98253,C3380,C22529
98254,C19131,C1685
98255,C19131,C1707
98262,C14025,C706
98263,C11996,C706
98264,C9578,C359
98267,C1435,C706
98270,C2492,C457
98270,C4412,C231
98283,C6507,C457
98283,C6507,C467
98283,C6507,C586
98283,C6507,C625
98286,C1191,C419
98288,C14809,C5030
98290,C14940,C1685
98297,C13316,C359
98302,C3380,C22841
98303,C7904,C1875
98305,C2735,C1685
98306,C15285,C706
98307,C2769,C5030
98309,C2735,C5030
98311,C14619,C5030
98311,C3380,C22841
98313,C2320,C5136
98313,C2769,C1443
98317,C2989,C1685
98320,C4165,C706
98321,C3380,C22841
98323,C4618,C5030
98330,C2492,C457
98335,C1142,C5030
98344,C15618,C706
98344,C4367,C5030
98345,C14864,C5030
98347,C3484,C586
98350,C2735,C706
98351,C1142,C5136
98351,C1142,C5640
98352,C1142,C22529
98352,C1142,C4222
98352,C1142,C5588
98353,C1142,C5136
98360,C14040,C1685
98362,C3380,C4222
98364,C12393,C1685
98366,C1936,C5588
98370,C12406,C1707
98371,C3260,C706
98373,C3380,C22841
98377,C1936,C1944
98380,C1954,C706
98381,C4232,C706
98384,C14483,C2174
98386,C8147,C706
98387,C657,C1685
98390,C2492,C457
98391,C1905,C706
98392,C3544,C706
98394,C14557,C1707
98394,C23724,C1685
98394,C23724,C1707
98396,C15626,C706
98397,C920,C1065
98398,C920,C528
98401,C3664,C5030
98402,C13661,C1707
98402,C2492,C457
98404,C920,C586
98406,C14864,C706
98408,C13717,C706
98412,C8388,C706
98417,C14296,C1707
98417,C9219,C1707
98418,C13303,C1707
98418,C24057,C1685
98423,C3629,C706
98425,C14777,C1707
98425,C3380,C22841
98429,C2760,C706
98435,C3380,C22841
98438,C3204,C1707
98439,C1191,C102
98439,C14809,C706
98441,C14870,C5030
98441,C15498,C1707
98442,C14439,C1707
98442,C1936,C1685
98442,C814,C1707
98443,C1653,C1685
98445,C15618,C1707
98450,C2492,C457
98450,C3198,C1707
98451,C15403,C5030
98451,C7904,C706
98452,C15615,C706
98452,C709,C706
98454,C12423,C1685
98455,C1506,C706
98455,C768,C528
98456,C768,C528
98457,C768,C528
98457,C902,C706
98459,C1205,C706
98461,C58,C1707
98463,C515,C5030
98464,C15285,C5030
98465,C15753,C1685
98465,C8914,C1707
98468,C13717,C2174
98468,C2798,C1685
98470,C657,C229
98479,C15609,C1707
98480,C1624,C706
98480,C768,C586
98482,C3714,C706
98486,C3380,C22841
98490,C14940,C1685
98491,C159,C5030
98491,C4618,C1707
98491,C4693,C5030
98492,C14049,C1685
98492,C15628,C706
98493,C15180,C1685
98495,C4835,C706
98497,C3380,C22841
98499,C14993,C1685
98502,C16096,C1685
98502,C16096,C1707
98503,C14040,C2174
98503,C4653,C1707
98505,C3165,C529
98505,C3165,C706
98506,C7863,C5720
98510,C14777,C5030
98510,C2492,C457
98511,C6037,C5030
98512,C253,C5030
98512,C4291,C529
98514,C14053,C5030
98515,C282,C1707
98516,C4550,C1707
98520,C14040,C706
98523,C2159,C1685
98523,C6503,C1065
98523,C6503,C457
98523,C9578,C706
98526,C4835,C1685
98529,C2021,C706
98531,C14984,C1707
98533,C15644,C1685
98533,C2464,C1685
98535,C14646,C1685
98535,C14646,C1707
98535,C608,C1015
98539,C3049,C706
98540,C13457,C1685
98544,C337,C5030
98547,C3380,C22841
98547,C6238,C1707
98550,C14247,C1685
98550,C3496,C1707
98553,C122,C706
98558,C6367,C1685
98559,C3380,C22841
98563,C14179,C1707
98564,C11658,C5030
98564,C14343,C1707
98566,C5774,C1707
98570,C12318,C1685
98570,C2492,C457
98570,C4914,C706
98572,C1748,C5030
98574,C12257,C706
98579,C4015,C1707
98581,C7904,C1685
98582,C194,C5030
98585,C13717,C5030
98585,C2436,C1707
98590,C8914,C5030
98591,C12423,C706
98592,C3534,C625
98598,C631,C1685
98599,C453,C1685
98599,C4559,C706
98600,C354,C1707
98601,C1515,C5030
98602,C1006,C1685
98603,C14266,C1685
98603,C8914,C706
98608,C3380,C22841
98611,C2496,C1685
98611,C5045,C706
98613,C2436,C5030
98617,C14296,C706
98620,C1300,C1685
98620,C436,C706
98621,C3380,C22841
98621,C6509,C359
98621,C657,C706
98622,C5811,C706
98623,C4412,C1685
98623,C453,C529
98624,C453,C1065
98626,C1243,C5030
98627,C22494,C397
98630,C2492,C457
98631,C12147,C706
98632,C1295,C706
98632,C14204,C706
98634,C9063,C359
98641,C3990,C706
98642,C15640,C706
98642,C1653,C5030
98643,C5183,C1707
98646,C14244,C1797
98647,C12347,C706
98647,C25022,C5698
98651,C1191,C1707
98653,C15266,C5030
98653,C15609,C706
98654,C2626,C5030
98665,C4508,C5030
98666,C2852,C1685
98667,C12393,C1685
98669,C15802,C1685
98669,C3380,C22841
98671,C12707,C467
98676,C1435,C1707
98682,C94,C5030
98683,C3380,C22841
98687,C337,C706
98690,C2492,C457
98695,C4077,C706
98700,C2320,C467
98702,C16062,C16062
98702,C2492,C457
98707,C1142,C1707
98710,C15403,C706
98712,C1506,C1707
98714,C1191,C706
98716,C6897,C1685
98720,C2604,C1685
98721,C1947,C5030
98724,C5461,C1707
98728,C14940,C706
98729,C3143,C706
98730,C3380,C22841
98731,C657,C1685
98732,C3380,C5136
98733,C14425,C14425
98733,C2640,C5030
98736,C14244,C16950
98737,C3381,C706
98738,C14868,C5030
98740,C5879,C1685
98741,C12393,C706
98744,C5879,C1707
98745,C3380,C22841
98750,C2492,C457
98751,C12347,C1685
98756,C2798,C706
98759,C9696,C1707
98760,C3587,C706
98765,C15628,C5030
98774,C15609,C5030
98775,C2475,C706
98780,C15618,C5030
98780,C4291,C1944
98790,C159,C1707
98791,C3380,C22841
98791,C409,C1685
98792,C1357,C1685
98793,C4291,C1685
98796,C3163,C5030
98796,C768,C1685
98800,C12691,C1685
98801,C6367,C1685
98804,C14179,C706
98804,C2303,C1685
98807,C3380,C22841
98807,C4233,C706
98810,C2492,C457
98812,C5111,C1685
98815,C15626,C5030
98816,C6238,C706
98817,C94,C706
98820,C453,C706
98821,C15644,C5030
98821,C3143,C1685
98823,C15767,C1707
98824,C515,C1065
98825,C14521,C1685
98825,C14984,C1707
98826,C14521,C1685
98829,C1205,C1685
98838,C14425,C1685
98838,C14425,C1707
98842,C2760,C1707
98845,C14204,C1685
98845,C14993,C706
98845,C194,C1707
98846,C23931,C1208
98846,C23931,C23931
98851,C2604,C706
98852,C3380,C22841
98859,C15303,C706
98863,C15001,C1707
98867,C11346,C1685
98869,C3380,C22841
98870,C2492,C457
98870,C6857,C612
98877,C4479,C5030
98880,C3030,C5030
98883,C64,C706
98888,C14903,C706
98889,C13285,C1707
98890,C1191,C1707
98890,C2798,C1685
98890,C4015,C5030
98892,C15753,C2109
98892,C15753,C457
98893,C15753,C528
98893,C4515,C706
98895,C6857,C586
98898,C14053,C1707
98898,C6758,C1707
98900,C3616,C5030
98900,C4081,C5030
98903,C15003,C5030
98910,C15003,C5588
98911,C15003,C4222
98911,C15003,C5136
98912,C15003,C22529
98912,C15003,C5136
98912,C15003,C5640
98912,C5332,C5030
98913,C3380,C22841
98915,C8958,C1707
98916,C3534,C2174
98921,C14247,C706
98924,C12406,C706
98931,C2492,C457
98931,C3380,C22841
98936,C2769,C6167
98948,C12318,C706
98948,C4513,C706
98951,C15802,C706
98954,C94,C1685
98954,C9578,C1685
98955,C15640,C5030
98965,C9535,C2174
98966,C4618,C706
98967,C1006,C706
98971,C12257,C1707
98974,C3380,C22841
98974,C375,C1685
98982,C2320,C5136
98986,C14066,C1707
98991,C20165,C20165
98991,C20165,C4679
98991,C2492,C457
98993,C3380,C22841
98998,C6367,C706
99001,C23931,C1685
99002,C18184,C18184
99002,C23931,C1707
99002,C2492,C457
99002,C2749,C5030
99002,C3044,C706
99006,C5461,C5030
99013,C1108,C1707
99014,C14940,C5030
99016,C2517,C706
99022,C15003,C706
99023,C2475,C5030
99026,C5176,C5030
99027,C1506,C1707
99027,C3457,C706
99030,C11564,C1685
99032,C15355,C1685
99032,C15355,C1707
99034,C3664,C1707
99035,C3380,C22841
99046,C9201,C1685
99046,C9201,C1707
99051,C2492,C457
99055,C3380,C22841
99060,C1800,C706
99061,C1954,C529
99066,C23640,C1685
99072,C3374,C706
99072,C4517,C706
99074,C18345,C1685
99074,C18345,C1707
99075,C8559,C1707
99076,C18255,C1707
99078,C2533,C706
99082,C2760,C586
99090,C920,C529
99092,C2278,C5030
99093,C2850,C359
99095,C12691,C706
99096,C2626,C6153
99096,C3380,C22841
99097,C12423,C5030
99099,C12716,C706
99102,C15678,C1707
99104,C8958,C706
99105,C436,C1707
99107,C2492,C457
99111,C2492,C457
99117,C21003,C359
99117,C3380,C22841
99119,C9063,C359
99121,C375,C1685
99123,C375,C706
99130,C3906,C706
99131,C14266,C5030
99133,C1936,C2079
99133,C768,C528
99133,C8559,C5030
99134,C15001,C1707
99145,C11564,C231
99149,C154,C359
99154,C2772,C5030
99155,C768,C586
99157,C15498,C1707
99157,C3380,C22841
99162,C8371,C706
99163,C14122,C5030
99166,C3380,C25294
99167,C18636,C1685
99167,C18636,C1707
99167,C3380,C22167
99169,C5461,C706
99171,C2492,C457
99172,C1936,C2079
99172,C4508,C706
99174,C13285,C706
99179,C3380,C22841
99180,C5186,C467
99183,C11315,C1685
99187,C3496,C706
99198,C14229,C706
99214,C2533,C706
99216,C2278,C1685
99217,C11996,C5030
99218,C3380,C22841
99223,C11996,C1685
99223,C21003,C1685
99228,C14280,C1685
99231,C2492,C457
99232,C5154,C1685
99240,C13534,C1685
99241,C13534,C1707
99241,C3380,C22841
99243,C9219,C706
99244,C15733,C604
99247,C2480,C706
99249,C5774,C706
99253,C12682,C706
99257,C421,C457
99266,C12393,C5030
99269,C12707,C706
99270,C14014,C1685
99271,C14014,C1707
99271,C14066,C5030
99272,C12406,C1707
99276,C3629,C1707
99279,C3380,C22841
99279,C3629,C5030
99282,C8147,C5030
99285,C15802,C5030
99285,C1804,C5030
99287,C421,C457
99288,C1142,C1707
99291,C2492,C457
99293,C843,C706
99296,C3554,C586
99299,C14984,C706
99302,C2492,C457
99303,C3380,C22841
99305,C13661,C1707
99306,C14204,C5030
99308,C12406,C5030
99311,C14521,C706
99315,C5043,C706
99321,C1006,C1685
99321,C3163,C706
99324,C2772,C706
99325,C709,C5030
99327,C1423,C1707
99336,C1423,C706
99340,C3380,C22841
99341,C3235,C1707
99342,C12541,C706
99342,C5186,C706
99343,C15498,C1707
99343,C814,C1707
99349,C10430,C706
99351,C2492,C457
99352,C3198,C1707
99357,C5323,C706
99358,C13243,C1685
99358,C13243,C1707
99361,C15003,C1685
99361,C366,C368
99365,C12547,C706
99365,C3380,C22841
99368,C13431,C1685
99368,C2320,C467
99370,C2798,C1685
99371,C14483,C1685
99373,C1928,C706
99375,C8559,C706
99377,C15678,C706
99378,C12318,C5030
99379,C3235,C706
99382,C2517,C5030
99383,C2472,C1707
99386,C11346,C706
99387,C9426,C1707
99392,C3380,C25295
99392,C3380,C5728
99393,C14940,C1685
99395,C15180,C1685
99395,C843,C2109
99397,C10430,C5030
99397,C14122,C706
99401,C3380,C22841
99403,C2517,C586
99404,C12360,C1685
99406,C3165,C529
99406,C3165,C706
99407,C1692,C706
99411,C2492,C457
99412,C709,C1707
99413,C1191,C5030
99415,C2475,C1707
99415,C4616,C5030
99423,C4550,C706
99423,C4988,C1707
99427,C3380,C22841
99430,C15007,C706
99431,C3869,C706
99432,C14809,C1685
99433,C64,C1707
99435,C3021,C5030
99436,C13638,C359
99436,C3380,C798
99438,C1357,C706
99439,C2749,C1707
99440,C1947,C706
99442,C3238,C5030
99443,C13457,C1685
99446,C14494,C706
99452,C13667,C231
99452,C14247,C1685
99457,C15615,C5030
99457,C3049,C529
99459,C12707,C1707
99461,C9627,C706
99462,C3380,C22841
99465,C4232,C1707
99465,C6857,C1707
99466,C3544,C1685
99466,C6857,C1707
99466,C9063,C359
99467,C14477,C1685
99469,C9705,C1707
99471,C14984,C5030
99471,C2492,C457
99475,C806,C1685
99478,C11658,C231
99489,C3380,C22841
99490,C1645,C5030
99491,C12360,C5030
99493,C4983,C1685
99495,C5043,C5030
99496,C15001,C706
99496,C1645,C706
99496,C5183,C706
99497,C5332,C5721
99498,C21003,C359
99498,C5332,C585
99502,C354,C1707
99502,C453,C1685
99502,C6509,C706
99503,C1748,C1685
99504,C1006,C1685
99504,C9696,C1065
99506,C14266,C1685
99507,C14445,C706
99516,C14993,C5030
99517,C2683,C1707
99518,C22494,C397
99519,C1645,C1707
99520,C9696,C529
99521,C3380,C22841
99523,C12845,C706
99523,C15498,C706
99530,C282,C706
99531,C2492,C457
99531,C3030,C1707
99541,C15914,C706
99542,C2321,C706
99542,C2871,C1685
99542,C6758,C1707
99544,C14521,C5030
99547,C14296,C359
99549,C4988,C1065
99549,C4988,C612
99551,C3380,C22841
99552,C2852,C5030
99553,C1191,C1707
99554,C4988,C706
99557,C3026,C921
99564,C315,C1707
99565,C12691,C5030
99565,C315,C1707
99565,C3554,C612
99569,C12393,C1685
99574,C5778,C1685
99575,C5794,C706
99577,C5778,C1685
99579,C2464,C5030
99580,C19131,C19131
99580,C5045,C5030
99584,C12360,C706
99584,C3380,C22841
99584,C9426,C706
99584,C9535,C706
99587,C5045,C22529
99587,C5045,C5136
99588,C902,C1685
99590,C4651,C706
99591,C12766,C706
99591,C2492,C457
99593,C11564,C706
99593,C9696,C706
99594,C2159,C743
99599,C2159,C46
99601,C2077,C1685
99602,C1754,C1707
99602,C2159,C585
99602,C2492,C457
99603,C5045,C22529
99604,C5045,C5136
99606,C1191,C419
99611,C1142,C1707
99611,C5045,C22529
99611,C5045,C5136
99613,C3380,C22841
99618,C14483,C706
99622,C5045,C586
99632,C657,C1685
99633,C15266,C1685
99644,C2303,C706
99645,C3380,C22841
99646,C13287,C1685
99649,C2320,C5136
99651,C2492,C457
99651,C366,C1685
99654,C14477,C706
99658,C13488,C1685
