time,src_user_domain,dst_user_domain,src_computer,dst_computer,auth_type,logon_type,auth_orientation,success,success_flag
338,C480$@DOM1,C480$@DOM1,C480,C625,Kerberos,Network,LogOn,Success,1
338,C480$@DOM1,C480$@DOM1,C625,C625,?,Network,LogOff,Success,1
338,C528$@DOM1,C528$@DOM1,C528,C528,?,Network,LogOff,Success,1
338,C528$@DOM1,C528$@DOM1,C528,C528,Kerberos,Network,LogOn,Success,1
338,C551$@DOM1,C551$@DOM1,C467,C467,?,Network,LogOff,Success,1
338,C553$@DOM1,C553$@DOM1,C529,C529,?,Network,LogOff,Success,1
338,C553$@DOM1,C553$@DOM1,C553,C523,Kerberos,Network,LogOn,Success,1
338,C553$@DOM1,C553$@DOM1,C553,C529,Kerberos,Network,LogOn,Success,1
338,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success,1
338,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success,1
338,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success,1
338,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success,1
338,C612$@DOM1,C612$@DOM1,C612,C612,Kerberos,Network,LogOn,Success,1
338,C98$@DOM1,C98$@DOM1,C98,C625,Kerberos,Network,LogOn,Success,1
338,C981$@DOM1,C981$@DOM1,C612,C612,?,Network,LogOff,Success,1
338,U1290@DOM1,U1290@DOM1,C586,C586,?,Network,LogOff,Success,1
338,U1323@DOM1,U1323@DOM1,C2855,C612,Kerberos,Network,LogOn,Success,1
338,U1323@DOM1,U1323@DOM1,C612,C612,?,Network,LogOff,Success,1
338,U1375@DOM1,U1375@DOM1,C3847,C3847,?,?,TGT,Success,1
338,U1375@DOM1,U1375@DOM1,C3847,C612,?,?,TGS,Success,1
338,U14@DOM1,U14@DOM1,C2022,C2022,?,Network,LogOff,Success,1
338,U14@DOM1,U14@DOM1,C426,C426,?,Network,LogOff,Success,1
338,U14@DOM1,U14@DOM1,C431,C431,?,Network,LogOff,Success,1
338,U14@DOM1,U14@DOM1,C433,C433,?,Network,LogOff,Success,1
338,U17@DOM3,U17@DOM3,C419,C419,?,Network,LogOff,Success,1
338,U17@DOM3,U17@DOM3,C419,C419,Kerberos,Network,LogOn,Success,1
338,U22@DOM1,U22@DOM1,C452,C528,Kerberos,Network,LogOn,Success,1
338,U22@DOM1,U22@DOM1,C528,C528,?,Network,LogOff,Success,1
338,U24@DOM1,U24@DOM1,C1770,C1770,Kerberos,Network,LogOn,Success,1
338,U292@DOM1,C101$@DOM1,C101,C101,?,?,AuthMap,Success,1
338,U292@DOM1,U292@DOM1,C101,C101,?,?,TGS,Success,1
338,U292@DOM1,U292@DOM1,C101,C101,?,?,TGT,Success,1
338,U292@DOM1,U292@DOM1,C101,C101,?,Network,LogOff,Success,1
338,U292@DOM1,U292@DOM1,C101,C101,Kerberos,Network,LogOn,Success,1
338,U3@DOM1,U3@DOM1,C419,C419,?,Network,LogOff,Success,1
338,U433@DOM1,U433@DOM1,C467,C467,?,Network,LogOff,Success,1
338,U472@DOM1,U472@DOM1,C1001,C1001,?,?,TGT,Success,1
338,U472@DOM1,U472@DOM1,C1001,C625,?,?,TGS,Success,1
338,U472@DOM1,U472@DOM1,C1001,C625,Kerberos,Network,LogOn,Success,1
338,U48@DOM1,U48@DOM1,C419,C419,Kerberos,Network,LogOn,Success,1
338,U66@DOM1,U66@DOM1,C1823,C2867,?,?,TGS,Success,1
338,U66@DOM1,U66@DOM1,C2368,C2368,?,Network,LogOff,Success,1
338,U66@DOM1,U66@DOM1,C2368,C2368,Kerberos,Network,LogOn,Success,1
338,U679@DOM1,U679@DOM1,C3130,C528,Kerberos,Network,LogOn,Success,1
338,U7@DOM1,U7@DOM1,C921,C921,?,Network,LogOff,Success,1
338,U7@DOM1,U7@DOM1,C921,C921,Kerberos,Network,LogOn,Success,1
338,U867@DOM1,U867@DOM1,C3919,C467,Kerberos,Network,LogOn,Success,1
339,ANONYMOUS LOGON@C457,ANONYMOUS LOGON@C457,C185,C457,NTLM,Network,LogOn,Success,1
339,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C119,C586,NTLM,Network,LogOn,Success,1
339,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
339,C1001$@DOM1,C1001$@DOM1,C1001,C528,NTLM,Network,LogOn,Success,1
339,C101$@DOM1,C101$@DOM1,C988,C988,?,Network,LogOff,Success,1
339,C104$@DOM1,C104$@DOM1,C105,C104,?,?,TGS,Success,1
339,C1065$@DOM1,C1065$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
339,C1065$@DOM1,C1065$@DOM1,C1065,C1065,Kerberos,Network,LogOn,Success,1
339,C1155$@DOM1,C1155$@DOM1,C1155,C529,Kerberos,Network,LogOn,Success,1
339,C1155$@DOM1,C1155$@DOM1,C529,C529,?,Network,LogOff,Success,1
339,C119$@DOM1,C119$@DOM1,C119,C586,Kerberos,Network,LogOn,Success,1
339,C1265$@DOM1,C1265$@DOM1,C1265,C586,Kerberos,Network,LogOn,Success,1
339,C1355$@DOM1,C1355$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C1419$@DOM1,C1419$@DOM1,C529,C529,?,Network,LogOff,Success,1
339,C1434$@DOM1,C1434$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C1506$@DOM1,C1506$@DOM1,C467,C467,?,Network,LogOff,Success,1
339,C1649$@DOM1,C1649$@DOM1,C1649,C529,Kerberos,Network,LogOn,Success,1
339,C1688$@DOM1,C1688$@DOM1,C1689,C1689,?,?,TGT,Success,1
339,C1688$@DOM1,C1688$@DOM1,C1689,C612,?,?,TGS,Success,1
339,C1688$@DOM1,C1688$@DOM1,C1689,C612,Kerberos,Network,LogOn,Success,1
339,C1688$@DOM1,C1688$@DOM1,C612,C612,?,Network,LogOff,Success,1
339,C1750$@DOM1,C1750$@DOM1,C1750,C1750,?,Network,LogOff,Success,1
339,C1750$@DOM1,C1750$@DOM1,C1750,C1750,Kerberos,Network,LogOn,Success,1
339,C1766$@DOM1,C1766$@DOM1,C988,C988,?,Network,LogOff,Success,1
339,C1784$@DOM1,C1784$@DOM1,C1784,C586,Kerberos,Network,LogOn,Success,1
339,C1793$@DOM1,C1793$@DOM1,C1793,C529,Kerberos,Network,LogOn,Success,1
339,C1825$@DOM1,C1825$@DOM1,C457,C457,?,Network,LogOff,Success,1
339,C2092$@DOM1,C2092$@DOM1,C2093,C2092,?,?,TGS,Success,1
339,C2095$@DOM1,C2095$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C2179$@DOM1,C2179$@DOM1,C2180,C2180,?,?,TGT,Success,1
339,C2179$@DOM1,C2179$@DOM1,C2180,C457,?,?,TGS,Success,1
339,C2179$@DOM1,C2179$@DOM1,C2180,C457,Kerberos,Network,LogOn,Success,1
339,C2179$@DOM1,C2179$@DOM1,C457,C457,?,Network,LogOff,Success,1
339,C2230$@DOM1,C2230$@DOM1,C529,C529,?,Network,LogOff,Success,1
339,C232$@DOM1,C232$@DOM1,C232,C586,Kerberos,Network,LogOn,Success,1
339,C2479$@DOM1,C2479$@DOM1,C2479,C529,Kerberos,Network,LogOn,Success,1
339,C2649$@DOM1,C2649$@DOM1,C2649,C2649,?,?,TGT,Fail,0
339,C2667$@DOM1,C2667$@DOM1,C467,C467,?,Network,LogOff,Success,1
339,C2954$@DOM1,C2954$@DOM1,C529,C529,?,Network,LogOff,Success,1
339,C320$@DOM1,C320$@DOM1,C320,C467,Kerberos,Network,LogOn,Success,1
339,C3548$@DOM1,C3548$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
339,C3591$@DOM1,C3591$@DOM1,C3591,C3591,?,?,TGS,Success,1
339,C3591$@DOM1,C3591$@DOM1,C3591,C3591,?,?,TGT,Success,1
339,C3692$@DOM1,C3692$@DOM1,C3692,C586,Kerberos,Network,LogOn,Success,1
339,C3692$@DOM1,C3692$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C3725$@DOM1,C3725$@DOM1,C612,C612,?,Network,LogOff,Success,1
339,C3830$@DOM1,C3830$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
339,C3919$@DOM1,C3919$@DOM1,C3919,C467,Kerberos,Network,LogOn,Success,1
339,C3988$@DOM1,C3988$@DOM1,C457,C457,?,Network,LogOff,Success,1
339,C3995$@DOM1,C3995$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C4003$@DOM1,C4003$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C457$@DOM1,C457$@DOM1,C457,C457,?,Network,LogOff,Success,1
339,C457$@DOM1,C457$@DOM1,C457,C457,Kerberos,Network,LogOn,Success,1
339,C528$@DOM1,C528$@DOM1,C528,C528,?,Network,LogOff,Success,1
339,C528$@DOM1,C528$@DOM1,C528,C528,Kerberos,Network,LogOn,Success,1
339,C528$@DOM1,C528$@DOM1,C528,C586,Kerberos,Network,LogOn,Success,1
339,C567$@DOM1,C567$@DOM1,C574,C988,Kerberos,Network,LogOn,Success,1
339,C567$@DOM1,C567$@DOM1,C988,C988,?,Network,LogOff,Success,1
339,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success,1
339,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C599$@DOM1,C599$@DOM1,C1619,C553,Kerberos,Network,LogOn,Success,1
339,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success,1
339,C599$@DOM1,C599$@DOM1,C1619,C988,Kerberos,Network,LogOn,Success,1
339,C599$@DOM1,C599$@DOM1,C553,C553,?,Network,LogOff,Success,1
339,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success,1
339,C612$@DOM1,C612$@DOM1,C612,C612,Kerberos,Network,LogOn,Success,1
339,C743$@DOM1,C743$@DOM1,C586,C586,?,Network,LogOff,Success,1
339,C743$@DOM1,C743$@DOM1,C743,C586,Kerberos,Network,LogOn,Success,1
339,C893$@DOM1,C893$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
339,C976$@DOM1,C976$@DOM1,C528,C528,?,Network,LogOff,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,C1065,?,?,TGS,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,C1065,Kerberos,Network,LogOn,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,C467,?,?,TGS,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,C467,Kerberos,Network,LogOn,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,C612,?,?,TGS,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,C612,Kerberos,Network,LogOn,Success,1
339,U1375@DOM1,U1375@DOM1,C3847,TGT,?,?,TGS,Success,1
339,U1375@DOM1,U1375@DOM1,C467,C467,?,Network,LogOff,Success,1
339,U1375@DOM1,U1375@DOM1,C612,C612,?,Network,LogOff,Success,1
339,U151@DOM1,U151@DOM1,C586,C586,?,Network,LogOff,Success,1
339,U190@DOM1,U190@DOM1,C1065,C1065,?,Network,LogOff,Success,1
339,U22@DOM1,U22@DOM1,C452,C528,Kerberos,Network,LogOn,Success,1
339,U22@DOM1,U22@DOM1,C528,C528,?,Network,LogOff,Success,1
339,U22@DOM1,U22@DOM1,C965,C965,?,Network,LogOff,Success,1
339,U2483@DOM1,U2483@DOM1,C1922,C1922,?,?,TGT,Success,1
339,U258@DOM1,U258@DOM1,C624,C612,Kerberos,Network,LogOn,Success,1
339,U292@DOM1,U292@DOM1,C1619,C1619,?,?,TGT,Success,1
339,U292@DOM1,U292@DOM1,C1619,C599,?,?,TGS,Success,1
339,U292@DOM1,U292@DOM1,C2093,C2092,?,?,TGS,Success,1
339,U292@DOM1,U292@DOM1,C2093,C2093,?,?,TGT,Success,1
339,U292@DOM1,U292@DOM1,C527,C123,?,?,TGS,Success,1
339,U292@DOM1,U292@DOM1,C527,C527,?,?,TGT,Success,1
339,U2@DOM1,U2@DOM1,C7,C7,?,Network,LogOff,Success,1
339,U2@DOM1,U2@DOM1,C7,C7,NTLM,Network,LogOn,Success,1
339,U34@DOM1,U34@DOM1,C921,C921,?,Network,LogOff,Success,1
339,U34@DOM1,U34@DOM1,C921,C921,Kerberos,Network,LogOn,Success,1
339,U472@DOM1,U472@DOM1,C1001,C1640,?,?,TGS,Success,1
339,U472@DOM1,U472@DOM1,C1001,C528,?,?,TGS,Success,1
339,U472@DOM1,U472@DOM1,C1001,C528,Kerberos,Network,LogOn,Success,1
339,U472@DOM1,U472@DOM1,C1001,C529,?,?,TGS,Success,1
339,U472@DOM1,U472@DOM1,C1001,C529,Kerberos,Network,LogOn,Success,1
339,U472@DOM1,U472@DOM1,C1001,C625,?,?,TGS,Success,1
339,U472@DOM1,U472@DOM1,C1001,TGT,?,?,TGS,Success,1
339,U68@DOM1,U68@DOM1,C1681,C1681,?,?,TGS,Success,1
339,U68@DOM1,U68@DOM1,C1681,C1681,?,?,TGT,Success,1
339,U6@DOM1,U6@DOM1,C61,C61,?,Network,LogOff,Success,1
339,U867@DOM1,U867@DOM1,C3919,C467,Kerberos,Network,LogOn,Success,1
339,U867@DOM1,U867@DOM1,C467,C467,?,Network,LogOff,Success,1
340,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C28,C586,NTLM,Network,LogOn,Success,1
340,ANONYMOUS LOGON@C612,ANONYMOUS LOGON@C612,C3832,C612,NTLM,Network,LogOn,Success,1
340,C1012$@DOM1,C1012$@DOM1,C1012,C612,Kerberos,Network,LogOn,Success,1
340,C104$@DOM1,C104$@DOM1,C101,C101,?,Network,LogOff,Success,1
340,C104$@DOM1,C104$@DOM1,C105,C101,Kerberos,Network,LogOn,Success,1
340,C104$@DOM1,C104$@DOM1,C105,C104,?,?,TGS,Success,1
340,C104$@DOM1,C104$@DOM1,C105,C625,Kerberos,Network,LogOn,Success,1
340,C104$@DOM1,C104$@DOM1,C625,C625,?,Network,LogOff,Success,1
340,C1155$@DOM1,C1155$@DOM1,C1155,C1065,Kerberos,Network,LogOn,Success,1
340,C1289$@DOM1,SYSTEM@C1289,C1289,C1289,Negotiate,Service,LogOn,Success,1
340,C1568$@DOM1,C1568$@DOM1,C467,C467,?,Network,LogOff,Success,1
340,C1641$@DOM1,C1641$@DOM1,C1641,C467,Kerberos,Network,LogOn,Success,1
340,C1641$@DOM1,C1641$@DOM1,C467,C467,?,Network,LogOff,Success,1
340,C1641$@DOM1,C1641$@DOM1,C612,C612,?,Network,LogOff,Success,1
340,C1649$@DOM1,C1649$@DOM1,C1649,C625,?,?,TGS,Success,1
340,C1708$@DOM1,C1708$@DOM1,C1709,C625,Kerberos,Network,LogOn,Success,1
340,C1766$@DOM1,C1766$@DOM1,C1968,C523,Kerberos,Network,LogOn,Success,1
340,C1794$@DOM1,C1794$@DOM1,C101,C101,?,Network,LogOff,Success,1
340,C191$@DOM1,C191$@DOM1,C612,C612,?,Network,LogOff,Success,1
340,C2122$@DOM1,C2122$@DOM1,C2123,C2123,?,?,TGT,Success,1
340,C2122$@DOM1,C2122$@DOM1,C2123,C625,?,?,TGS,Success,1
340,C2122$@DOM1,C2122$@DOM1,C2123,C625,Kerberos,Network,LogOn,Success,1
340,C2122$@DOM1,C2122$@DOM1,C625,C625,?,Network,LogOff,Success,1
340,C2223$@DOM1,C2223$@DOM1,C2224,C2224,?,?,TGT,Success,1
340,C2223$@DOM1,C2223$@DOM1,C2224,C529,?,?,TGS,Success,1
340,C2223$@DOM1,C2223$@DOM1,C2224,C529,Kerberos,Network,LogOn,Success,1
340,C2223$@DOM1,C2223$@DOM1,C529,C529,?,Network,LogOff,Success,1
340,C2230$@DOM1,C2230$@DOM1,C2230,C529,Kerberos,Network,LogOn,Success,1
340,C247$@DOM1,C247$@DOM1,C529,C529,?,Network,LogOff,Success,1
340,C2530$@DOM1,C2530$@DOM1,C529,C529,?,Network,LogOff,Success,1
340,C2545$@DOM1,C2545$@DOM1,C467,C467,?,Network,LogOff,Success,1
340,C2719$@DOM1,C2719$@DOM1,C529,C529,?,Network,LogOff,Success,1
340,C28$@DOM1,C28$@DOM1,C28,C586,Kerberos,Network,LogOn,Success,1
340,C308$@DOM1,C308$@DOM1,C308,C529,Kerberos,Network,LogOn,Success,1
340,C3140$@DOM1,C3140$@DOM1,C3140,C612,Kerberos,Network,LogOn,Success,1
340,C3833$@DOM1,C3833$@DOM1,C3833,C586,Kerberos,Network,LogOn,Success,1
340,C4029$@DOM1,C4029$@DOM1,C4029,C625,Kerberos,Network,LogOn,Success,1
340,C4036$@DOM1,C4036$@DOM1,C4036,C625,Kerberos,Network,LogOn,Success,1
340,C4071$@DOM1,C4071$@DOM1,C1798,C4071,Kerberos,Network,LogOn,Success,1
340,C4071$@DOM1,C4071$@DOM1,C4071,C4071,?,Network,LogOff,Success,1
340,C480$@DOM1,C480$@DOM1,C480,C625,Kerberos,Network,LogOn,Success,1
340,C480$@DOM1,C480$@DOM1,C625,C625,?,Network,LogOff,Success,1
340,C5084$@DOM1,C5084$@DOM1,C5084,C5084,?,Network,LogOff,Success,1
340,C5084$@DOM1,C5084$@DOM1,C5084,C5084,Kerberos,Network,LogOn,Success,1
340,C528$@DOM1,C528$@DOM1,C1927,C528,Kerberos,Network,LogOn,Success,1
340,C528$@DOM1,C528$@DOM1,C528,C528,?,Network,LogOff,Success,1
340,C528$@DOM1,C528$@DOM1,C528,C528,Kerberos,Network,LogOn,Success,1
340,C529$@DOM1,C529$@DOM1,C529,C529,?,Network,LogOff,Success,1
340,C529$@DOM1,C529$@DOM1,C529,C529,Kerberos,Network,LogOn,Success,1
340,C542$@DOM1,C542$@DOM1,C542,C612,Kerberos,Network,LogOn,Success,1
340,C553$@DOM1,C553$@DOM1,C523,C523,?,Network,LogOff,Success,1
340,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success,1
340,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success,1
340,C599$@DOM1,C599$@DOM1,C101,C101,?,Network,LogOff,Success,1
340,C599$@DOM1,C599$@DOM1,C1619,C101,Kerberos,Network,LogOn,Success,1
340,C599$@DOM1,C599$@DOM1,C1619,C467,Kerberos,Network,LogOn,Success,1
340,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success,1
340,C612$@DOM1,C612$@DOM1,C612,C612,Kerberos,Network,LogOn,Success,1
340,C893$@DOM1,C893$@DOM1,C893,C1065,?,?,TGS,Success,1
340,C893$@DOM1,C893$@DOM1,C893,C893,?,?,TGT,Success,1
340,NETWORK SERVICE@C5084,NETWORK SERVICE@C5084,C5084,C5084,Negotiate,Service,LogOn,Success,1
340,U12@DOM1,U12@DOM1,C368,C368,?,Network,LogOff,Success,1
340,U1375@DOM1,U1375@DOM1,C612,C612,?,Network,LogOff,Success,1
340,U13@DOM1,U13@DOM1,C368,C368,?,Network,LogOff,Success,1
340,U13@DOM1,U13@DOM1,C368,C368,NTLM,Network,LogOn,Success,1
340,U15@DOM1,U15@DOM1,C419,C419,?,Network,LogOff,Success,1
340,U22@DOM1,U22@DOM1,C452,C528,Kerberos,Network,LogOn,Success,1
340,U22@DOM1,U22@DOM1,C528,C528,?,Network,LogOff,Success,1
340,U258@DOM1,U258@DOM1,C612,C612,?,Network,LogOff,Success,1
340,U258@DOM1,U258@DOM1,C624,C612,Kerberos,Network,LogOn,Success,1
340,U292@DOM1,U292@DOM1,C1619,C1619,?,?,TGT,Success,1
340,U292@DOM1,U292@DOM1,C1619,C599,?,?,TGS,Success,1
340,U292@DOM1,U292@DOM1,C527,C123,?,?,TGS,Success,1
340,U472@DOM1,U472@DOM1,C1001,C625,Kerberos,Network,LogOn,Success,1
340,U472@DOM1,U472@DOM1,C625,C625,?,Network,LogOff,Success,1
340,U47@DOM1,U47@DOM1,C529,C529,?,Network,LogOff,Success,1
340,U635@DOM1,U635@DOM1,C612,C612,?,Network,LogOff,Success,1
340,U63@DOM1,U63@DOM1,C1581,C1581,?,Network,LogOff,Success,1
340,U63@DOM1,U63@DOM1,C1581,C1581,NTLM,Network,LogOn,Success,1
340,U68@DOM1,U2@DOM1,C1679,C1679,?,?,AuthMap,Success,1
340,U68@DOM1,U68@DOM1,C1679,C1679,?,?,TGS,Success,1
340,U68@DOM1,U68@DOM1,C1679,C1679,?,?,TGT,Success,1
340,U68@DOM1,U68@DOM1,C1679,C1679,Negotiate,Batch,LogOn,Success,1
340,U78@DOM1,U78@DOM1,C529,C529,?,Network,LogOff,Success,1
340,U7@DOM1,U7@DOM1,C61,C61,?,Network,LogOff,Success,1
340,U8@DOM1,U8@DOM1,C419,C419,?,Network,LogOff,Success,1
341,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C425,C586,NTLM,Network,LogOn,Success,1
341,ANONYMOUS LOGON@C586,ANONYMOUS LOGON@C586,C586,C586,?,Network,LogOff,Success,1
341,C1025$@DOM1,C1025$@DOM1,C1025,C467,Kerberos,Network,LogOn,Success,1
341,C1025$@DOM1,C1025$@DOM1,C467,C467,?,Network,LogOff,Success,1
341,C104$@DOM1,C104$@DOM1,C105,C104,?,?,TGS,Success,1
341,C108$@DOM1,C108$@DOM1,C108,C529,Kerberos,Network,LogOn,Success,1
341,C1085$@DOM1,C1085$@DOM1,C1085,C1065,?,?,TGS,Success,1
341,C1085$@DOM1,C1085$@DOM1,C1085,C1065,Kerberos,Network,LogOn,Success,1
341,C1209$@DOM1,C1209$@DOM1,C612,C612,?,Network,LogOff,Success,1
341,C123$@DOM1,C123$@DOM1,C527,C553,Kerberos,Network,LogOn,Success,1
341,C123$@DOM1,C123$@DOM1,C553,C553,?,Network,LogOff,Success,1
341,C1354$@DOM1,C1354$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C1486$@DOM1,C1486$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C1565$@DOM1,C1565$@DOM1,C612,C612,?,Network,LogOff,Success,1
341,C1617$@DOM1,C1617$@DOM1,C1618,C553,Kerberos,Network,LogOn,Success,1
341,C1617$@DOM1,C1617$@DOM1,C553,C553,?,Network,LogOff,Success,1
341,C1692$@DOM1,C1692$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C1708$@DOM1,C1708$@DOM1,C1709,C1708,?,?,TGS,Success,1
341,C1763$@DOM1,C1763$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C1788$@DOM1,C1788$@DOM1,C529,C529,?,Network,LogOff,Success,1
341,C1794$@DOM1,C1794$@DOM1,C1795,C529,Kerberos,Network,LogOn,Success,1
341,C1794$@DOM1,C1794$@DOM1,C553,C553,?,Network,LogOff,Success,1
341,C1824$@DOM1,C1824$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C1825$@DOM1,C1825$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
341,C1825$@DOM1,C1825$@DOM1,C1825,C1065,Kerberos,Network,LogOn,Success,1
341,C1825$@DOM1,C1825$@DOM1,C457,C457,?,Network,LogOff,Success,1
341,C193$@DOM1,C193$@DOM1,C529,C529,?,Network,LogOff,Success,1
341,C2455$@DOM1,C2455$@DOM1,C2456,C2456,?,?,TGT,Success,1
341,C2455$@DOM1,C2455$@DOM1,C2456,C457,?,?,TGS,Success,1
341,C2455$@DOM1,C2455$@DOM1,C2456,C457,Kerberos,Network,LogOn,Success,1
341,C2455$@DOM1,C2455$@DOM1,C457,C457,?,Network,LogOff,Success,1
341,C2479$@DOM1,C2479$@DOM1,C529,C529,?,Network,LogOff,Success,1
341,C2653$@DOM1,C2653$@DOM1,C2653,C2653,?,?,TGT,Fail,0
341,C2783$@DOM1,C2783$@DOM1,C2783,C467,Kerberos,Network,LogOn,Success,1
341,C294$@DOM1,C294$@DOM1,C529,C529,?,Network,LogOff,Success,1
341,C2982$@DOM1,C2982$@DOM1,C529,C529,?,Network,LogOff,Success,1
341,C3097$@DOM1,C3097$@DOM1,C3097,C3097,?,?,TGT,Success,1
341,C3097$@DOM1,C3097$@DOM1,C3097,TGT,?,?,TGS,Success,1
341,C318$@DOM1,C318$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C3221$@DOM1,C3221$@DOM1,C3221,C612,Kerberos,Network,LogOn,Success,1
341,C3221$@DOM1,C3221$@DOM1,C612,C612,?,Network,LogOff,Success,1
341,C3667$@DOM1,C3667$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C3900$@DOM1,C3900$@DOM1,C529,C529,?,Network,LogOff,Success,1
341,C3907$@DOM1,C3907$@DOM1,C3907,C457,?,?,TGS,Success,1
341,C3907$@DOM1,C3907$@DOM1,C3907,C457,Kerberos,Network,LogOn,Success,1
341,C3907$@DOM1,C3907$@DOM1,C3907,TGT,?,?,TGS,Success,1
341,C3949$@DOM1,C3949$@DOM1,C3949,C529,Kerberos,Network,LogOn,Success,1
341,C3957$@DOM1,C3957$@DOM1,C3957,C529,Kerberos,Network,LogOn,Success,1
341,C4011$@DOM1,C4011$@DOM1,C1065,C1065,?,Network,LogOff,Success,1
341,C4038$@DOM1,C4038$@DOM1,C4038,C467,Kerberos,Network,LogOn,Success,1
341,C4038$@DOM1,C4038$@DOM1,C467,C467,?,Network,LogOff,Success,1
341,C4040$@DOM1,C4040$@DOM1,C4040,C528,Kerberos,Network,LogOn,Success,1
341,C416$@DOM1,C416$@DOM1,C416,C529,Kerberos,Network,LogOn,Success,1
341,C425$@DOM1,C425$@DOM1,C425,C586,Kerberos,Network,LogOn,Success,1
341,C4310$@DOM1,C4310$@DOM1,C4310,C4310,?,Network,LogOff,Success,1
341,C5084$@DOM1,C5084$@DOM1,C5084,C529,Kerberos,Network,LogOn,Success,1
341,C528$@DOM1,C528$@DOM1,C1927,C528,Kerberos,Network,LogOn,Success,1
341,C542$@DOM1,C542$@DOM1,C542,C612,Kerberos,Network,LogOn,Success,1
341,C542$@DOM1,C542$@DOM1,C612,C612,?,Network,LogOff,Success,1
341,C563$@DOM1,C563$@DOM1,C563,C467,Kerberos,Network,LogOn,Success,1
341,C585$@DOM1,C585$@DOM1,C585,C586,Kerberos,Network,LogOn,Success,1
341,C585$@DOM1,C585$@DOM1,C586,C586,?,Network,LogOff,Success,1
341,C599$@DOM1,C599$@DOM1,C1619,C599,?,?,TGS,Success,1
341,C599$@DOM1,C599$@DOM1,C988,C988,?,Network,LogOff,Success,1
341,C612$@DOM1,C612$@DOM1,C612,C612,?,Network,LogOff,Success,1
341,C612$@DOM1,C612$@DOM1,C612,C612,Kerberos,Network,LogOn,Success,1
341,C743$@DOM1,C743$@DOM1,C743,C1640,?,?,TGS,Success,1
341,U1025@DOM1,U1025@DOM1,C586,C586,?,Network,LogOff,Success,1
341,U102@DOM1,U102@DOM1,C1056,C1056,?,Network,LogOff,Success,1
341,U113@DOM1,U113@DOM1,C1710,C1710,?,Interactive,LogOff,Success,1
341,U113@DOM1,U53@DOM1,C1710,C1710,?,?,AuthMap,Success,1
341,U1248@DOM1,U1248@DOM1,C612,C612,?,Network,LogOff,Success,1
341,U1290@DOM1,U1290@DOM1,C529,C529,?,Network,LogOff,Success,1
341,U143@DOM1,U143@DOM1,C979,C528,Kerberos,Network,LogOn,Success,1
341,U19@DOM1,U19@DOM1,C229,C229,Kerberos,Network,LogOn,Success,1
341,U22@DOM1,U22@DOM1,C1703,C1703,?,Network,LogOff,Success,1
341,U22@DOM1,U22@DOM1,C1703,C1703,Kerberos,Network,LogOn,Success,1
341,U22@DOM1,U22@DOM1,C452,C528,Kerberos,Network,LogOn,Success,1
341,U22@DOM1,U22@DOM1,C528,C528,?,Network,LogOff,Success,1
341,U285@DOM1,U285@DOM1,C2783,C467,Kerberos,Network,LogOn,Success,1
341,U53@DOM1,U113@DOM1,C1710,C1710,Negotiate,Interactive,LogOn,Success,1
